trip_frequency,average_booking_value,destination_diversity,session_duration,search_behavior
2.0,573.5370470241404,9.0,64.43932782010619,0
7.0,463.1493563107318,3.0,20.348891962256257,2
3.0,877.59662881635,4.0,71.5757567376631,1
4.0,403.7921705640773,8.0,11.89947428414657,1
7.0,293.70527202381953,4.993817603831228,4.399188733629588,2
4.0,689.9990904651836,1.0,51.67807537248552,0
10.5,772.4849339676696,7.0,86.43665495123494,2
7.0,380.9290457242721,2.0,7.559067159213954,1
3.0,592.7867233798801,3.0,16.000324328833944,1
4.0,452.63406216719534,5.0,2.8494922007001326,2
1.0,546.7975945840344,7.0,3.467216815566471,0
6.0,257.78943920557595,9.0,29.889531830299763,0
1.0,533.7394200968796,3.0,60.33933703942773,2
4.0,601.5533055977183,9.0,28.20029049667744,1
7.0,401.1272976962336,6.0,8.310878245448166,1
4.0,406.7206441577404,7.0,2.351708263925143,2
5.0,703.2901083475051,2.0,22.509556994506237,2
2.0,258.3185062972591,1.0,32.806964461386535,2
3.0,600.9643661456889,1.0,2.586626360666921,2
5.0,428.7000758134342,2.0,18.313490226182637,1
5.0,401.7750408933343,3.0,7.5438876236765555,2
6.0,622.2928362185841,5.0,29.889531830299763,1
7.0,408.8107252019876,8.0,81.84876909769612,0
2.0,585.4153458816072,4.0,44.649569271283376,1
4.0,591.389236361728,4.0,5.830485009762542,1
4.0,375.7362032423683,2.0,10.650795880352463,2
3.0,297.35921153022764,3.0,31.08062316539445,0
2.0,588.0538701652753,2.0,69.61323402869193,1
5.0,531.913406237932,4.993817603831228,45.4759203764764,1
4.0,263.50645027336657,4.0,1.141117025391835,2
8.0,741.241528568514,6.0,10.935416840397195,2
5.0,510.66949641612575,9.0,1.6594537425311195,0
10.5,679.9162560390102,5.0,5.864776362463555,0
2.0,540.4221647582269,7.0,4.099920104920971,1
1.0,475.4417565694958,7.0,36.28317828773074,1
7.0,504.70310461242667,1.0,41.37783693731487,1
7.0,612.5608388916756,7.0,24.68890759533469,0
6.0,561.3081954410525,3.0,8.330978773084274,1
5.0,881.3843360941381,1.0,30.98547780355465,2
5.0,398.6369885828637,2.0,10.699901999476438,1
3.0,535.5788061566556,4.0,45.69642867850964,1
9.0,443.1805133020119,7.0,11.131848586980922,1
6.0,265.78206794908544,9.0,4.95269372586726,0
8.0,504.70310461242667,4.0,15.095837584555849,1
6.0,431.72496538311896,7.0,27.718250184127307,2
4.0,445.4944943591319,5.0,8.742247769385397,1
3.0,552.3446376699659,6.0,16.820855515982334,2
6.0,593.8015208689226,6.0,60.0180862448675,1
5.0,497.8615326117077,9.0,7.385332370128635,0
4.0,377.97220236465887,7.0,11.989500957149732,0
4.0,376.7075633686494,2.0,28.288803813756047,1
7.0,119.19008372765728,9.0,27.664263479006934,2
8.0,640.1746102789273,2.0,17.257288219892875,0
9.0,504.70310461242667,9.0,29.60377884149316,2
8.0,504.70310461242667,2.0,4.344387001136311,0
4.0,530.2541848028736,1.0,9.071703154681224,1
6.0,373.2773862463778,5.0,0.3002231255746254,0
7.0,483.65388263672736,5.0,2.2375960448237318,0
8.0,426.66967166701306,5.0,0.9226438410927036,2
6.0,559.3851551464392,3.0,24.76371027556521,2
5.0,119.19008372765728,6.0,66.3255403121969,2
6.0,625.3474049753494,1.0,0.694924658486916,0
8.0,507.260228389737,4.0,21.15793018363082,0
7.0,469.7172201815003,4.0,27.01936406076538,2
10.5,405.7952080267471,2.0,56.63472777131902,0
2.0,325.82041928202773,9.0,37.369183962092535,1
6.0,474.7484756167603,2.0,14.76604924391016,0
8.0,308.9662348155129,2.0,3.26872539511215,2
4.0,546.1526354329188,4.0,5.912200186120384,0
6.0,593.1619663213431,4.0,20.87528990804179,1
1.0,491.92390659441634,2.0,28.800405263980107,0
9.0,504.70310461242667,4.993817603831228,3.4310374205130127,1
7.0,511.3578701706814,2.0,78.53037934069528,2
6.0,499.36202488530313,4.0,9.496441858644006,2
4.0,407.0585141672476,4.0,19.90383982848862,0
6.0,486.0947117553592,9.0,32.55844562826811,1
3.0,485.6467893605682,8.0,36.37865717161106,0
4.0,387.39584909502327,4.0,3.080441264115347,2
3.0,467.197167837977,7.0,6.655159357414608,1
9.0,162.23555707589702,8.0,86.43665495123494,1
2.0,696.809019513115,8.0,2.418857568655251,0
2.0,317.2933747417985,3.0,29.889531830299763,1
7.0,504.70310461242667,6.0,4.157492434415693,2
2.0,509.3347024442356,8.0,37.7987812879074,1
6.0,119.19008372765728,9.0,8.050141765696889,1
6.0,504.70310461242667,7.0,32.20962364901554,1
6.0,578.9117782242091,7.0,13.780703104762342,0
4.994912805696007,322.02262334332653,4.993817603831228,3.1702590035440363,2
7.0,405.8981723153168,1.0,20.98416285421651,0
3.0,393.1803834052452,9.0,6.3464069538497485,1
3.0,423.64165803548656,8.0,24.324977988077823,0
5.0,180.44251085985812,4.0,18.589530330941223,2
4.0,520.0985992281948,4.0,27.42246559893644,2
4.0,589.196710929656,4.0,6.789118489260911,1
7.0,561.8673705598382,6.0,0.2685573095325379,0
5.0,438.8925199108367,2.0,86.43665495123494,0
10.0,628.0252786298604,6.0,5.00579761116038,2
3.0,667.5159913439086,3.0,86.43665495123494,0
7.0,244.6586735174067,5.0,47.12934803754347,2
3.0,548.7149860390884,5.0,29.889531830299763,2
2.0,257.0515427179405,9.0,17.46493246090391,1
5.0,289.89862760730847,2.0,25.93167177841008,1
5.0,597.8893041660177,5.0,29.468366170448903,1
4.0,488.9988634943546,9.0,29.889531830299763,2
4.0,261.6211953672299,3.0,16.738329604568904,0
5.0,504.70310461242667,8.0,23.57026400952451,2
5.0,414.4224257421047,4.0,13.532310055585643,2
5.0,476.76551263383016,4.993817603831228,27.191846598380323,1
3.0,379.6758133111549,7.0,29.97051165946122,0
4.0,648.854281899708,4.0,40.629140207469405,0
5.0,567.3589623361875,3.0,5.58496246696221,0
4.0,756.6067239734398,3.0,20.206531904183898,2
4.0,776.3614779370669,2.0,26.40112638197665,2
4.0,364.9360484701108,2.0,66.85580118051517,1
1.0,589.2966438626883,1.0,6.049556726587726,2
5.0,264.8650472875595,6.0,86.43665495123494,1
5.0,424.9812005790461,6.0,23.15943093658134,0
1.0,481.4478315297637,5.0,30.50902088854988,0
8.0,797.304613443833,2.0,4.0061869848623735,0
4.994912805696007,667.1324877667704,3.0,10.040667843427808,2
3.0,527.9867463448643,5.0,46.556806749952656,1
4.0,119.19008372765728,9.0,86.43665495123494,1
4.0,357.2095697722096,7.0,23.406751041603776,1
5.0,731.1739379587968,3.0,60.68134744678363,2
7.0,336.631400397359,9.0,6.590747458488443,1
4.0,504.70310461242667,2.0,8.514119486401658,2
4.0,399.3619549692162,4.0,3.22324126750587,0
1.0,759.4294659549571,4.0,86.03943406508618,1
8.0,504.70310461242667,3.0,44.2457615361217,0
4.0,632.534862767743,3.0,17.51877467573527,0
2.0,579.0851666566016,2.0,5.144941863882592,1
5.0,412.94225319173376,7.0,12.85069211239566,1
3.0,736.2539297767324,6.0,1.8885086698151667,0
4.0,548.285991810296,1.0,0.3077169327174715,0
4.0,290.47821329574776,2.0,21.287517964595065,0
7.0,358.23903599680136,4.0,29.889531830299763,1
7.0,314.56045776507415,9.0,18.767304122562155,0
8.0,405.8134202971669,8.0,3.125307252509016,2
7.0,246.5808494308444,7.0,7.030062772979211,1
5.0,375.47130003655775,5.0,86.43665495123494,2
4.0,650.3196547291141,2.0,9.326108750031942,1
5.0,593.4389980813661,1.0,14.89578510608643,0
4.0,388.9462624112893,2.0,25.362366757352437,2
8.0,487.78350170664856,4.0,1.688290800236908,1
3.0,618.3228398750475,8.0,56.73751884267602,0
1.0,694.8863783246467,8.0,29.889531830299763,1
5.0,240.10871281085,9.0,7.010170918375246,0
3.0,353.15970116549545,7.0,7.186446310829332,2
5.0,276.6341982090736,2.0,9.190395108148849,1
3.0,367.10500320527785,7.0,71.10078811385826,1
6.0,284.8822760991118,7.0,66.31557319324502,0
4.994912805696007,485.54548661862617,1.0,3.4798565512101023,0
7.0,568.1091002084225,1.0,29.889531830299763,0
7.0,881.3843360941381,7.0,44.21680973002475,2
1.0,463.12089505455793,5.0,51.76566836046134,0
2.0,663.0870550419079,9.0,2.098653494589456,2
10.0,451.2491045505613,9.0,17.045298051280128,0
4.0,586.5376891828687,9.0,9.410394925696346,1
2.0,451.9901585779925,8.0,50.466347717443576,1
5.0,574.0187112603674,2.0,4.753614557506177,1
10.0,603.9361316615723,7.0,25.50158892184676,1
0.0,553.2598231122452,9.0,30.011559898297584,1
6.0,163.72920673819465,9.0,7.066552955855691,2
7.0,494.70357518491215,6.0,60.23427382443216,1
3.0,565.4043492146319,3.0,23.372236477192335,0
4.0,352.90360801664553,5.0,13.860488844471249,0
2.0,150.1463375598829,1.0,36.01566813145404,2
3.0,607.4421746634916,8.0,11.909401814327785,0
3.0,646.295035160415,8.0,7.375786725461824,1
9.0,639.7812303572416,9.0,46.56626943267543,2
7.0,360.08168480096265,4.993817603831228,18.236704489046403,2
3.0,504.70310461242667,7.0,25.93128756630799,2
5.0,504.70310461242667,9.0,54.862741119241846,0
1.0,451.5196735114876,2.0,22.55580409841335,1
7.0,858.6172362424444,2.0,4.448217807585031,0
4.0,354.06039193204936,6.0,73.78878698682703,0
3.0,638.8810054290108,3.0,51.771260932827175,2
1.0,453.1313541812144,8.0,9.978703954371907,0
6.0,499.2508202340528,9.0,46.2910783917688,2
7.0,558.0149832340294,1.0,35.347899876231615,0
2.0,477.47451373409314,6.0,12.409405887294184,0
6.0,779.7278153233187,9.0,65.32611383878468,1
5.0,364.1816604358143,3.0,1.3243564046539298,1
2.0,763.5353011219487,6.0,73.66985706738379,1
7.0,284.1451543745861,5.0,29.10402792781627,0
4.0,530.4792070471177,5.0,4.191150106957424,2
0.0,586.6868086833862,2.0,0.2176475999293252,0
3.0,251.98260447856552,2.0,27.04480893639949,0
4.0,455.7516018695141,1.0,54.083735785473046,2
1.0,545.7636063541756,4.0,84.8751919536789,0
2.0,394.68147700665605,1.0,86.43665495123494,2
2.0,307.32910640972386,3.0,42.869169583345474,1
7.0,314.57607360647205,8.0,29.889531830299763,2
9.0,405.1533456317938,3.0,9.829696624662,2
8.0,376.0838433219303,8.0,21.6713897460056,0
2.0,762.6555606759462,6.0,33.44105186227096,2
6.0,347.8313743519575,1.0,15.61815839215708,2
6.0,621.7919443469708,8.0,0.6698207007854231,0
4.0,487.9084618626989,9.0,5.972853018829887,1
6.0,645.4342753714704,5.0,50.91522128892386,0
8.0,235.8062446560404,9.0,61.80959753346318,0
5.0,302.91982073556744,8.0,34.417140066907535,2
7.0,542.5655975716562,3.0,47.293314558960894,0
4.0,595.4071774274709,1.0,13.146561406874962,1
4.0,522.5925924363625,4.0,33.251685200199354,1
5.0,557.3365862943883,5.0,73.96828797363112,1
4.0,504.70310461242667,4.0,72.75453244899721,0
0.0,658.3267363059177,4.0,35.37049565683088,0
1.0,258.4800789304229,7.0,29.7567609991492,0
2.0,614.0442843504978,7.0,3.657358923738818,2
8.0,504.70310461242667,9.0,86.43665495123494,1
2.0,322.43170785381307,8.0,18.522840253059456,2
4.0,323.2102363632822,2.0,17.747437755675815,2
3.0,397.9477945354995,6.0,5.757438794553644,1
2.0,498.9331443470045,5.0,4.717171541974611,2
4.0,644.6960465927481,4.0,12.431068762293766,2
1.0,387.5599717728152,7.0,86.43665495123494,2
6.0,371.8931186997422,4.0,33.1094057805883,1
6.0,633.0889499650092,7.0,57.04801257669454,1
2.0,191.54286002373124,1.0,39.76366916952967,1
1.0,504.70310461242667,4.993817603831228,14.42560898520988,1
4.0,408.7553966942724,6.0,18.022239165735414,0
1.0,699.4574437174875,9.0,3.5929631783024027,0
7.0,578.0467886803563,8.0,29.889531830299763,0
3.0,631.749040120432,7.0,11.950128387858378,2
3.0,508.2070658239728,6.0,4.781460678280485,0
5.0,575.7198174487709,9.0,1.9140897889733637,2
3.0,504.70310461242667,7.0,39.51581571825973,1
5.0,378.0535282264661,8.0,13.082391989805275,1
5.0,627.6748897454498,1.0,43.15440938513527,2
8.0,280.8148946273847,1.0,0.9327297451180848,0
6.0,423.9710640054189,1.0,0.8708400280423697,0
6.0,541.8701448954126,5.0,38.23564826068499,2
6.0,399.1663202605494,8.0,34.97813463538529,2
6.0,570.6916763156293,5.0,19.479635819385244,2
6.0,611.6063032401404,2.0,55.24273063029166,2
6.0,567.7535225212515,2.0,8.24016986087203,0
3.0,716.0645724058234,7.0,40.79090538282471,2
5.0,418.177606982374,6.0,16.87788469996245,2
7.0,339.1470802222732,1.0,33.159904192746616,0
2.0,504.70310461242667,4.0,29.889531830299763,2
3.0,503.0616367103133,2.0,23.88305786766897,0
5.0,482.2711590168992,1.0,11.978488102928331,2
7.0,728.6409286606965,5.0,29.889531830299763,1
9.0,514.7598479275347,1.0,6.314003306904055,1
2.0,492.7289618587217,7.0,86.43665495123494,1
4.0,740.0969120343472,4.0,29.889531830299763,2
7.0,119.19008372765728,8.0,6.107595356198576,1
6.0,525.0641609405179,2.0,64.82246644034542,2
5.0,548.6841496945009,2.0,29.889531830299763,1
8.0,594.6186503921604,9.0,6.931136886574757,0
9.0,579.5807022200229,3.0,7.035431643228958,0
4.994912805696007,486.2782914846202,1.0,30.915454328835857,2
3.0,404.5300841461999,4.0,25.12229444670028,2
7.0,601.9801056451879,2.0,3.5822331893837025,2
5.0,520.0881609597352,3.0,1.0890252591935154,1
5.0,604.5834600956424,7.0,27.69850555710689,0
4.0,491.0752279212116,3.0,13.150786099602447,2
5.0,604.1473280187328,6.0,32.00262243304285,0
5.0,410.15310764851137,4.0,38.948812051586366,2
7.0,707.0323630279933,2.0,38.53200700599869,2
3.0,439.695758615016,3.0,11.47990791943658,1
4.994912805696007,246.5199294055115,5.0,19.10341584596672,2
5.0,485.72540898450126,3.0,29.030792797235712,1
7.0,438.6318944041272,6.0,40.67415951452749,0
5.0,550.1805705786743,9.0,5.514277830489317,2
3.0,519.3863792068777,4.0,55.32936674593812,1
6.0,748.3244057341079,1.0,86.43665495123494,2
6.0,496.8985641951476,8.0,20.266580055863308,0
6.0,207.94422489492015,8.0,44.72089153372481,0
6.0,288.3646380243388,6.0,1.055478307929533,2
7.0,487.5576635173961,2.0,9.273166043420842,1
4.0,419.4327903694583,5.0,34.115350839831265,1
7.0,296.08762846914,6.0,1.0684064589003237,0
3.0,500.0898391944411,1.0,63.44358082311258,2
3.0,347.5521185576434,5.0,2.278345943903752,2
8.0,668.7921855082114,7.0,16.57474651996267,0
7.0,712.2729484811946,9.0,32.328872775872874,1
6.0,692.2012355297161,4.0,3.93374133819805,2
10.5,565.5787074847915,4.0,7.234309026726019,1
1.0,523.055805974171,1.0,32.730402718827186,2
2.0,658.5373113162567,7.0,24.280903397945856,0
3.0,392.3737216273913,7.0,10.088358456147294,0
6.0,820.2351660037668,7.0,19.96913675915395,1
2.0,456.3203553322059,3.0,17.781329784721564,1
4.0,628.0846610587595,8.0,34.67634744729473,1
3.0,770.886942777511,3.0,13.405705585865457,1
5.0,658.7794521388389,5.0,39.622580404386056,2
7.0,860.4775328362479,5.0,62.74461988490196,2
2.0,585.9609477861353,5.0,29.889531830299763,2
1.0,466.3799119498786,8.0,5.532861335257404,0
5.0,236.7548234627309,9.0,5.111502199402207,1
4.0,350.3286208301813,6.0,29.889531830299763,1
6.0,397.7509965007273,4.0,17.305782804468684,0
5.0,592.3198008753183,7.0,5.327901109338392,1
8.0,499.7889229883804,5.0,1.128513770125423,2
1.0,881.3843360941381,5.0,2.010467519120284,2
7.0,311.6817071979808,5.0,60.377989775012914,1
5.0,372.3080153102024,6.0,3.755014530829262,2
1.0,491.89158282122656,9.0,13.11324767790228,2
4.0,433.5795145317031,5.0,29.889531830299763,0
8.0,526.7456643948793,6.0,1.2766947229578216,2
3.0,750.877684285198,7.0,29.889531830299763,0
5.0,388.96502251378496,1.0,2.297045138196199,2
5.0,320.8222180178825,4.993817603831228,12.42335878080866,1
3.0,614.3359244290651,9.0,39.165001348460834,0
3.0,516.8002369180941,1.0,65.15879822028747,1
3.0,620.7286995004947,4.0,1.9448563441214908,0
5.0,428.01333387626914,8.0,6.017392194575,1
8.0,577.4914132499703,9.0,15.241306068135357,2
4.0,462.28373781614346,7.0,35.621242954432766,1
6.0,422.8850900599045,7.0,86.43665495123494,1
4.0,522.5731166540585,9.0,6.410722678048143,1
8.0,479.7909694703965,4.0,1.6730115773479377,1
8.0,663.3162099366131,5.0,4.563650169959984,0
3.0,659.8488495888062,4.0,29.889531830299763,0
4.0,613.4026587613619,1.0,5.7883717483330495,0
4.994912805696007,488.73970051186,4.0,23.27339042088624,2
3.0,472.5938772817729,2.0,48.68174018953835,2
6.0,329.46534602325823,8.0,24.843349385330228,1
4.0,652.1324022249038,5.0,5.128242523470222,0
6.0,396.762645453588,5.0,24.3659524278018,0
3.0,443.3151847746951,7.0,19.062914951150034,1
3.0,592.477584888775,2.0,1.1796081027680767,1
1.0,482.1322616549122,3.0,86.43665495123494,2
5.0,612.5970596422858,3.0,9.045265143596712,2
9.0,626.9016940169112,1.0,16.225603689078678,0
9.0,802.9232365904052,4.0,21.104406251682462,1
4.994912805696007,488.0333742362451,5.0,7.946594398552163,2
5.0,518.3626365514092,2.0,7.548868090253217,2
2.0,638.5744196205749,1.0,83.90975047279694,1
4.0,538.9803286972962,6.0,24.139433052604623,0
4.0,323.1216792795109,7.0,7.850568991628813,1
6.0,587.3052791813428,8.0,9.268874184498154,1
3.0,536.4321742649606,6.0,4.151589069164276,1
4.0,320.2419620838285,8.0,72.72325521109671,1
5.0,274.81709972050874,5.0,36.582189941552286,2
4.0,522.2067624331524,6.0,27.96430626974148,2
7.0,287.8793635575089,9.0,29.25804336421133,2
4.0,563.9044605243055,1.0,1.3041863277761745,0
2.0,504.70310461242667,3.0,86.43665495123494,0
6.0,402.2773847868467,7.0,30.91657073161812,0
6.0,534.3772717039318,7.0,11.404014008025207,1
3.0,881.3843360941381,5.0,3.122354309158497,2
9.0,574.3954761087776,6.0,40.7630524810995,2
3.0,314.9116271538835,9.0,27.77490536961892,0
10.0,129.46682684166393,8.0,0.8263055684666585,2
2.0,474.4963678863211,4.0,3.961342026471474,2
5.0,881.3843360941381,4.0,51.37570982472276,2
8.0,410.41323031388174,9.0,14.412033065538374,0
2.0,505.6573186795392,4.993817603831228,0.7346975633162584,0
8.0,659.8937396946193,8.0,26.43093043948036,0
3.0,391.5624318748479,3.0,2.2489676903843616,2
8.0,333.46799212121834,6.0,6.118873942824955,1
5.0,397.389751470617,9.0,86.43665495123494,0
7.0,485.2361836508156,2.0,13.9134034079915,2
1.0,525.979831105045,2.0,30.55254917937176,2
4.0,203.8936870101476,2.0,8.194092506291438,2
5.0,536.8718197392053,6.0,34.74651487316935,1
4.0,345.1169622087086,1.0,34.93822866118565,1
7.0,306.81155211973555,4.0,45.47860847122352,1
2.0,464.21770660846056,6.0,4.8567652213422,2
0.0,317.4539772755404,7.0,16.417166721683085,1
5.0,681.2034557831578,1.0,18.16676949086386,0
4.0,351.5404835511868,5.0,9.241157199006194,1
3.0,119.19008372765728,8.0,11.309956053107218,1
9.0,565.5543789531092,6.0,29.889531830299763,1
4.0,504.70310461242667,6.0,26.82907906974607,0
4.0,433.3045526588666,6.0,25.995451427190467,1
8.0,449.5078504502946,4.0,22.37717617909644,2
1.0,408.8746983083573,6.0,41.97215413168315,2
4.994912805696007,422.9973821416308,4.993817603831228,56.13439950379321,2
5.0,492.12123652931496,9.0,1.8341229077298664,1
9.0,532.7307458718628,4.0,33.394496740181616,1
8.0,264.9364633130708,4.993817603831228,81.16067538259686,2
8.0,370.82656018885655,9.0,8.567076789752846,2
4.0,119.19008372765728,2.0,34.8699583309037,1
6.0,547.8871575132443,1.0,86.43665495123494,1
8.0,346.8267646323226,2.0,17.13753234562993,0
3.0,517.4555241313234,2.0,13.371209619023494,0
6.0,609.8512750488073,3.0,29.29938248171245,1
7.0,526.6638675120596,4.0,26.118815052713018,0
6.0,618.3842542572526,6.0,7.240945922650928,0
5.0,586.8580183718894,7.0,64.68551484823385,1
3.0,593.0612548599453,9.0,6.328428170673955,2
2.0,562.6183564147609,5.0,20.30528113949155,1
7.0,451.3838457765328,9.0,46.879528113952766,1
4.994912805696007,629.8914159735507,8.0,86.43665495123494,2
9.0,355.6326271795665,9.0,1.7008053419757894,0
5.0,534.9034268973005,7.0,38.23250936496798,2
7.0,490.346212015286,3.0,0.8299926013095369,2
9.0,504.70310461242667,6.0,13.80258251063681,0
3.0,465.2042509414787,1.0,3.7231772789122473,2
6.0,402.1756740075404,1.0,38.570078168002695,2
5.0,526.3997993756035,2.0,6.679424438689134,1
6.0,653.4247462330992,7.0,14.03103396028036,0
4.0,322.39635009496146,9.0,20.80617044316745,1
3.0,470.0695412429422,3.0,0.6677719702347233,2
5.0,692.0936333495503,5.0,1.9334830560091427,1
5.0,495.3606941464521,7.0,86.43665495123494,0
5.0,543.1824232353233,7.0,15.504769628131502,0
5.0,330.3504512348144,5.0,43.41206661769835,0
5.0,718.5273952744807,9.0,4.392377445554294,1
1.0,444.7134406947294,3.0,4.78033021241675,0
1.0,501.5400408835721,4.0,7.415710410285,2
3.0,564.2313651236964,6.0,29.889531830299763,1
4.994912805696007,341.6321428878603,2.0,86.43665495123494,1
8.0,528.9318381549597,8.0,38.67223578349148,2
7.0,281.4744934097748,4.0,8.930017248104688,2
1.0,365.70659012032,4.993817603831228,11.468525736719656,1
5.0,489.83506954912406,6.0,82.30201484026969,0
6.0,549.9531115702392,5.0,40.04297592869107,0
4.0,675.3446369153784,5.0,3.0631867333268428,1
5.0,709.6019382705366,7.0,32.05524345043923,2
1.0,686.6220112736346,1.0,14.61501835355254,2
7.0,523.3299017455206,1.0,38.51390795860289,0
4.0,435.5241318072335,6.0,29.889531830299763,0
6.0,442.0802585898778,2.0,1.9927599393685889,2
4.0,504.70310461242667,9.0,71.69283126227904,0
10.0,206.56505766792617,2.0,56.101457825296485,0
7.0,465.1215209805743,3.0,3.919751946734865,2
8.0,643.14338405577,6.0,14.21853651810959,1
5.0,531.4977434711025,4.0,32.73073497297655,2
3.0,668.2336998704632,7.0,5.073875978361532,1
3.0,529.484540384,9.0,2.358601271192712,0
2.0,467.5926760755647,7.0,38.71066022667199,2
4.0,508.6072730394177,4.0,86.43665495123494,2
5.0,180.12025106873722,4.0,86.43665495123494,0
4.994912805696007,266.68464865537373,4.0,11.683338544198463,1
5.0,365.0809729488592,8.0,16.98922029284801,1
0.0,576.2537575202605,3.0,7.391221480674463,1
3.0,487.7938031820022,8.0,20.090942020497625,2
4.0,397.3137179769605,4.0,10.429387861541416,1
6.0,446.2355794570676,2.0,16.662495075524472,0
6.0,611.8686893998247,7.0,20.647954930482197,0
10.5,639.3353912697057,6.0,0.8637542780287348,0
7.0,380.6892777968264,9.0,11.61805677809223,1
5.0,608.2745285495196,6.0,35.784016054347546,0
7.0,640.8620366087282,2.0,21.61225982649037,2
5.0,344.0742160356557,3.0,0.5158769700593542,0
9.0,145.5559496671317,1.0,4.880655075414753,2
1.0,588.9474994551065,7.0,1.0869955250525023,1
5.0,398.3794538352282,3.0,10.328612842961904,1
5.0,460.3716043850003,8.0,24.028619663944923,1
4.0,450.92584548088007,7.0,29.889531830299763,2
0.0,881.3843360941381,7.0,55.0406017662361,1
5.0,634.3327242822234,3.0,16.42427341635625,0
4.994912805696007,514.7570585542062,3.0,0.7304321254878521,2
4.0,826.6812476112918,5.0,1.3314204541831818,0
7.0,240.7587048289147,3.0,37.02243100813362,1
3.0,355.1844186843599,2.0,86.43665495123494,1
6.0,469.6330330160197,9.0,4.719957917581173,1
1.0,678.3585020181717,9.0,19.13013517852268,1
6.0,331.85392784526914,9.0,63.94861027572633,0
2.0,242.3676378712234,3.0,28.32058030116827,0
4.0,534.1943440486672,2.0,24.440750783138988,0
4.0,574.6842640711413,9.0,1.4492384729400327,1
3.0,368.9786719658483,5.0,11.931361050058875,0
4.0,335.76253383034145,7.0,32.06863764482966,0
8.0,414.5790193034479,7.0,2.173494800693873,0
4.0,497.0604174886728,6.0,45.62368807244931,0
4.0,504.70310461242667,9.0,13.136204818346,2
3.0,293.2033091056081,1.0,19.85677584082525,0
4.994912805696007,725.0816559432212,1.0,26.39176226705241,2
7.0,368.6404251496229,6.0,19.20810916279539,2
1.0,339.0311410573877,9.0,14.534933667432568,0
5.0,460.325923791307,2.0,32.168232099300134,0
