trip_frequency,average_booking_value,destination_diversity,session_duration,search_behavior,Cluster
6.0,488.6331266032888,3.0,12.274698436748531,0,2
9.0,280.50137929216714,1.0,10.298511994878858,2,1
6.0,640.6034543240785,4.990620259826026,7.1829454353011695,2,3
4.0,676.6688128351004,3.0,18.274007143762045,0,3
3.0,456.87345758522906,2.0,37.20141090886967,0,2
6.0,473.187707502705,5.0,5.448653843164062,0,2
6.0,384.8002349008048,8.0,29.931223348062,2,1
5.004448022126588,533.4934794049107,1.0,10.665673856898003,2,2
6.0,791.4164057356235,9.0,5.780851712317849,0,3
9.0,586.0815688869424,3.0,29.931223348062,2,2
5.0,665.7798156510687,1.0,43.97054582322959,1,3
4.0,507.4742192156677,6.0,50.171829330150295,1,2
10.0,233.9876319964196,4.0,17.410513655988897,0,1
6.0,363.3924221484249,2.0,64.07326584903758,2,1
3.0,340.1107591673765,2.0,3.4562875562219326,0,1
9.0,388.26169202371193,1.0,12.304596502908057,0,2
6.0,278.9845467273262,8.0,71.88278598695123,2,1
7.0,624.8569684017093,8.0,4.126692171432208,1,2
4.0,625.0598181507818,9.0,25.3703486558318,2,3
5.0,614.3185057421696,5.0,0.3060834477749691,0,2
7.0,350.6352675911745,8.0,59.45470226926916,1,1
5.0,330.3280846316974,4.990620259826026,85.6975626148334,2,1
8.0,447.8827212331044,9.0,40.7805040758563,2,2
5.0,573.8020508810091,6.0,0.3616487101306592,0,2
4.0,392.8003306245264,8.0,31.757530904570505,0,1
10.0,297.3246419002313,1.0,25.641436545708235,2,1
7.0,614.7347684507813,5.0,85.6975626148334,2,2
4.0,371.0322466656109,1.0,9.443967830616533,1,1
4.0,504.6363302238733,9.0,29.931223348062,0,2
6.0,465.3568444264771,7.0,21.11973875997854,1,2
7.0,603.0940918176178,4.990620259826026,85.6975626148334,1,2
4.0,682.7085831093966,7.0,7.388977797412151,0,3
2.0,583.751426564692,2.0,3.65815485757888,1,2
5.0,332.6359137599294,8.0,32.375992867111115,1,1
5.0,518.7014042031609,4.0,2.540547113919652,2,2
5.0,374.2410438190256,1.0,5.518848568883205,0,1
2.0,580.3002000205651,3.0,17.679627177151634,2,2
2.0,504.6363302238733,1.0,58.68697756196048,0,2
5.0,813.7079342184425,9.0,79.51800858417901,0,3
8.0,236.2385809339856,2.0,27.33028476095859,1,1
6.0,569.1344137529929,8.0,12.943603185478189,2,2
9.0,619.3608750922973,4.0,13.752609052587015,2,2
7.0,242.2676328823661,4.0,9.201312104759497,2,1
6.0,529.6968756446436,7.0,7.619412515757177,2,2
5.004448022126588,529.90000153324,8.0,29.201813002018227,1,2
4.0,365.3975740494441,4.0,36.88671091057986,1,1
4.0,463.0716802147727,9.0,33.13530679900621,1,2
10.0,627.4251872843561,3.0,12.715778227350876,2,3
5.0,492.6642507034012,8.0,2.186666275260976,2,2
4.0,570.7131661142457,5.0,29.931223348062,1,2
6.0,597.7585190917789,4.0,14.225004607989206,2,2
1.0,250.45866070841265,9.0,0.4785040180023177,1,1
4.0,386.3662857989258,1.0,6.811879236143994,2,2
6.0,595.2674370074294,6.0,0.0031824952102519,2,2
7.0,462.7885516269373,9.0,7.769482005722592,0,2
10.5,642.3088087506038,9.0,6.431811858689781,2,3
4.0,441.45149982242367,4.0,21.639492474451227,1,2
4.0,377.8373611866915,7.0,29.931223348062,1,1
4.0,584.1387008491789,4.0,5.7791533202786685,2,2
10.0,504.6363302238733,1.0,29.931223348062,1,2
5.0,243.67896989218576,8.0,65.83829824810283,0,1
2.0,669.0295924714362,8.0,62.466293672505095,1,3
4.0,457.19294914936825,7.0,5.170332162235141,1,2
4.0,634.7381542586593,2.0,7.674575304909014,0,3
4.0,494.0418954568171,6.0,23.954210440827545,2,2
5.0,619.6765168903765,1.0,36.59467827352765,2,2
6.0,554.7514269462932,9.0,17.644116015590686,0,2
7.0,279.5335753117879,3.0,15.863747343728654,1,1
4.0,570.6467571373572,9.0,2.389724741903783,1,2
4.0,662.7903309711567,3.0,5.293408462319463,0,3
7.0,685.8628280092494,3.0,9.930310117320856,1,3
2.0,386.2880146104433,6.0,5.619980159665073,2,2
5.0,249.7957289860645,3.0,29.931223348062,2,1
5.004448022126588,743.3973782293132,9.0,2.809985334226232,2,3
3.0,500.5896406734152,3.0,60.45274018616963,2,2
6.0,577.39858057711,1.0,40.73263491005015,0,2
3.0,607.3533260440439,4.990620259826026,16.288537256674587,0,2
5.0,500.2646752120969,5.0,18.221715584301307,0,2
6.0,454.7045361180952,1.0,12.696500279565488,2,2
5.0,751.9906810190006,2.0,4.153549374801112,2,3
5.0,486.217392013924,2.0,31.724255715405388,2,2
5.0,735.588779712893,3.0,29.2112460358663,1,3
4.0,486.43085171256587,1.0,1.90196687017632,0,2
6.0,394.2209628777076,2.0,7.032678232941265,0,2
10.5,788.9065239934926,3.0,28.317651255805465,2,3
10.0,412.34543929662345,3.0,65.35344798801772,1,2
6.0,774.7470022511166,4.990620259826026,28.49311802181364,2,3
4.0,435.6033811603169,1.0,12.283566718284211,0,2
2.0,344.0291883221857,9.0,34.65365707568511,2,1
4.0,602.5095166940882,9.0,44.48083105811008,1,2
5.0,544.0727039974612,4.0,12.212527794043275,1,2
9.0,584.267874314322,3.0,17.22986197114142,2,2
2.0,453.76890452135535,4.0,35.08728658130914,0,2
8.0,373.9265528900753,3.0,14.459459414466462,0,1
1.0,529.7036474887603,4.0,29.931223348062,1,2
3.0,528.1782724004713,7.0,13.799889754125974,0,2
4.0,431.250179440411,1.0,55.70567953530741,0,2
5.004448022126588,539.3520665571291,5.0,14.136413294616238,1,2
3.0,570.3172503353544,8.0,7.0751034494163045,1,2
6.0,504.6363302238733,9.0,45.73654924770393,2,2
5.0,291.1650158209193,2.0,10.85495772588531,2,1
3.0,749.8716544233444,5.0,11.250692192574755,0,3
0.0,826.7247518452084,3.0,7.897425122877389,1,3
5.0,496.9420910025802,1.0,3.565614386378242,1,2
7.0,492.448159599738,2.0,67.8608840939854,2,2
3.0,504.6363302238733,9.0,8.693537380679846,0,2
4.0,347.3576908383674,4.990620259826026,69.92605868951205,0,1
5.0,726.5701968029654,4.0,66.62731807484877,0,3
4.0,611.0116171117107,4.990620259826026,51.785025554532126,1,2
6.0,752.099745510069,1.0,39.79516652083991,0,3
0.0,768.657958762313,7.0,36.32004147338223,0,3
5.0,427.0212149801042,6.0,0.3991851053729748,2,2
10.0,573.6070181974096,1.0,81.95258102775945,2,2
6.0,687.9684893993899,2.0,4.398548150780672,2,3
9.0,500.5640063579002,5.0,0.1988695539958747,1,2
8.0,397.4038886254542,1.0,4.565969649504631,1,2
6.0,496.5336984198086,5.0,13.57627428263759,2,2
3.0,423.0668795248748,4.0,53.82537582794965,2,2
6.0,442.3014974326513,7.0,21.17696890530292,1,2
8.0,508.1712360327814,1.0,62.40202994233029,0,2
1.0,254.3037371505273,6.0,13.881093051192224,0,1
7.0,736.3714411941703,8.0,26.202528473156946,0,3
10.5,629.2202921360488,4.0,2.870111214602796,0,3
9.0,499.83657687630574,5.0,6.78300406581698,0,2
5.0,425.3767065512283,7.0,4.630100053399684,1,2
5.0,799.2466307851721,3.0,14.192844974353331,1,3
6.0,441.0559609715493,9.0,29.931223348062,2,2
5.0,581.1848959532224,1.0,6.4415769035560135,0,2
4.0,765.488390612854,2.0,5.99511031645417,2,3
8.0,466.87749246588726,5.0,10.675793068290607,1,2
3.0,491.0823841185437,5.0,8.958086630505795,1,2
3.0,433.7192812693702,5.0,5.0463214410397805,0,2
3.0,670.9760126002141,4.0,62.70012356996555,1,3
6.0,328.73214862925363,5.0,35.50219335071458,0,1
7.0,418.633607471434,9.0,16.81688870037109,2,2
2.0,517.6696529482106,2.0,19.595560869074788,1,2
5.004448022126588,489.8082252612834,8.0,20.10825773015992,1,2
5.0,325.6726217516048,8.0,8.595091715287943,2,1
6.0,461.65042986413687,5.0,85.6975626148334,1,2
6.0,529.9006345694905,2.0,11.66291858214376,2,2
5.0,411.5846684100545,1.0,28.693289081956376,0,2
5.0,696.3690251729068,5.0,7.877194740016185,2,3
7.0,444.7533735320906,4.0,15.117285923523498,0,2
1.0,416.0926901731201,6.0,11.011180230371153,1,2
5.0,400.02860889741214,1.0,3.124191920202013,1,2
6.0,483.76079115195193,4.990620259826026,75.82017502892954,1,2
8.0,464.5612542784384,4.990620259826026,5.875555288580412,1,2
6.0,548.8998879504005,7.0,7.222962429934525,1,2
7.0,250.04732218422012,6.0,82.34391554302925,2,1
7.0,448.2504555619403,6.0,42.801784502949324,1,2
8.0,547.811369618539,3.0,13.789645954320909,0,2
4.0,259.2393052731537,7.0,38.54359679272461,1,1
8.0,485.78543750554303,9.0,35.77882503058126,1,2
8.0,407.9831791643095,6.0,85.6975626148334,0,1
6.0,326.63584802447525,7.0,33.250963032482815,2,1
7.0,312.8146461121671,6.0,8.250715936349778,0,1
4.0,609.0244166562462,6.0,1.0853746742789736,2,2
2.0,260.37982565384937,2.0,12.459475885044242,0,1
7.0,427.5093973278489,4.990620259826026,23.177436104630523,2,2
10.5,487.3764585545498,2.0,20.269639562971,2,2
3.0,457.0278222322968,3.0,31.44633086521919,1,2
3.0,482.4481601204307,2.0,0.7465745787520274,1,2
9.0,727.8607497233609,3.0,12.03731955935478,0,3
10.5,544.3256067591595,9.0,5.098758137495993,2,2
7.0,504.6363302238733,6.0,4.539635614423757,2,2
1.0,626.1689761826435,8.0,34.26567321951785,2,3
4.0,591.1864667522829,5.0,4.576369661556221,1,2
5.0,444.7380285401056,3.0,6.404843225154406,1,2
5.0,510.1211213824105,2.0,85.6975626148334,2,2
6.0,504.6363302238733,7.0,85.6975626148334,1,2
7.0,622.6229579371296,1.0,28.15394806031709,1,3
3.0,504.6363302238733,8.0,8.580669057635305,0,2
8.0,698.3300400455572,2.0,7.228558240656827,2,3
6.0,513.8335604413712,1.0,85.6975626148334,2,2
7.0,772.7190867836107,4.0,19.50503929737197,1,3
4.0,348.71187939638673,1.0,9.785635470544348,2,1
5.004448022126588,853.9287605686844,8.0,9.762632093229325,1,3
8.0,652.3698796625486,3.0,1.0440617197552298,0,3
4.0,417.480560453492,2.0,18.45499971007333,1,2
4.0,879.8302215695527,8.0,38.93723279178887,1,3
5.0,503.0994848480924,4.0,24.764681472686625,0,2
4.0,201.0930827209409,4.990620259826026,3.9940698404435024,0,1
2.0,357.78777890668783,2.0,47.97739756478761,2,1
8.0,642.2496401865191,2.0,85.6975626148334,1,3
3.0,364.1286193919268,4.0,19.187969264415308,0,1
8.0,736.050257427249,4.990620259826026,29.931223348062,0,3
2.0,152.6765680029169,9.0,20.59279529118424,0,1
1.0,536.332735303579,8.0,29.931223348062,2,2
5.0,164.15184251861132,2.0,3.620891630754554,0,1
4.0,596.560151138019,9.0,56.1903751069548,0,2
8.0,504.6363302238733,4.990620259826026,13.009279653616291,0,2
4.0,499.2679978755446,4.0,47.25335169037535,2,2
6.0,433.4749918557077,5.0,7.951244716253883,1,2
3.0,601.2231798236854,2.0,8.469319890315598,0,2
1.0,823.3102851790097,8.0,80.62385489303577,1,3
7.0,398.0800427331959,1.0,8.40735055094363,2,2
4.0,779.8621751923456,9.0,18.21610336632856,1,3
3.0,492.8140086286317,1.0,3.053590311385196,0,2
7.0,730.5068576484667,4.0,60.78328845821374,2,3
6.0,541.1148347329863,9.0,44.3136533839199,1,2
5.004448022126588,551.6461989517627,9.0,36.69252017643424,0,2
10.0,501.2428626148924,3.0,50.8842791566055,0,2
3.0,525.1808445536467,5.0,29.931223348062,0,2
10.0,504.6363302238733,3.0,35.51110363382743,1,2
7.0,380.7697558033255,5.0,9.211492162729014,2,1
3.0,451.3732325054158,3.0,18.961255004617403,2,2
7.0,529.116206190541,5.0,53.83823274195868,0,2
4.0,323.43815151012745,5.0,85.6975626148334,0,1
5.0,276.00155555933407,7.0,85.6975626148334,2,1
7.0,399.30182676173706,4.0,18.962284864847742,2,2
3.0,620.6032088678695,1.0,20.19039830990784,0,2
6.0,617.9936010059371,4.990620259826026,2.3524144581679782,2,2
7.0,359.9686340784922,4.990620259826026,21.9264109941731,2,1
5.0,409.3027113537317,9.0,12.97164926366716,2,2
3.0,644.2315863902297,8.0,22.139140011614032,1,3
4.0,441.9482162716344,8.0,29.931223348062,2,2
5.0,790.6438150418132,5.0,27.49942925184372,1,3
2.0,504.6363302238733,6.0,13.949779020882046,1,2
6.0,433.3360150320512,6.0,29.73703454789226,1,2
4.0,362.01687512153455,3.0,15.05961789064632,1,1
2.0,586.5562233129971,3.0,0.2250416629504152,0,2
2.0,663.4693333220004,6.0,49.64353827018622,1,3
4.0,500.2354869649569,9.0,12.567879004209908,2,2
6.0,270.79243267139054,7.0,3.514436087302902,0,1
8.0,437.5251083324075,4.0,61.27526485016453,2,2
7.0,676.4131367805065,9.0,0.4182844865374041,2,3
8.0,567.0324354984934,1.0,30.48468580987938,2,2
3.0,296.8374490731508,7.0,3.503187073384882,2,1
6.0,588.8854882392701,2.0,32.20299943187626,1,2
5.0,547.4049377207411,3.0,15.801347030310897,1,2
9.0,790.9348667019892,9.0,0.9439748988771596,0,3
1.0,638.6809919081392,2.0,32.06051921726503,1,3
7.0,501.1873759239656,2.0,6.088286625262229,1,2
4.0,276.214858400477,6.0,21.892911762836427,2,1
3.0,304.4275179324149,9.0,8.603988486543859,0,1
1.0,653.6973960237683,7.0,42.98245398656785,0,3
4.0,623.7904199935788,7.0,22.8307077539936,0,3
5.0,262.985775621724,3.0,62.519958928125874,1,1
3.0,580.2918839200851,9.0,29.931223348062,0,2
3.0,424.3915794794216,2.0,15.182692546709928,1,2
5.0,203.87064413972564,7.0,0.4788066621399945,2,1
4.0,389.5589900825207,7.0,2.632062676795921,2,2
6.0,396.22884211929454,4.0,50.54433180132054,0,1
6.0,685.1593623048078,4.0,24.85784801062608,0,3
6.0,599.2401468694038,9.0,12.626636406591327,2,2
4.0,415.65558726419806,5.0,49.94706282771469,2,2
8.0,522.0015303959276,4.0,29.931223348062,1,2
5.0,495.764349911864,8.0,28.7403337757188,0,2
7.0,291.72293811678526,2.0,62.30595525972278,2,1
6.0,504.6363302238733,2.0,29.931223348062,1,2
5.004448022126588,316.3845690931487,7.0,44.10559292393172,1,1
8.0,440.8560600758513,2.0,52.09991166336542,0,2
4.0,551.9476227050544,4.0,3.170612449852751,1,2
5.0,400.20770033253,4.990620259826026,10.684052094522826,0,2
7.0,458.8140201553192,7.0,54.45326056060312,2,2
5.0,397.1206364264765,8.0,15.342819822559331,2,2
2.0,512.0700116211136,5.0,18.186292561491705,0,2
4.0,375.4260764923412,8.0,5.106425455579303,0,1
4.0,314.5445392285644,3.0,5.900237240590035,1,1
10.0,504.6363302238733,9.0,6.258040927536819,2,2
6.0,494.8243226779046,9.0,3.6232173635407,0,2
1.0,187.91579489463544,4.0,13.105495757968516,0,1
4.0,337.271890285703,5.0,38.84194307591295,1,1
3.0,497.6848697859128,3.0,34.27063129692317,0,2
3.0,405.302029145565,9.0,8.85083571557245,0,2
5.004448022126588,559.0100461921852,4.990620259826026,29.931223348062,1,2
5.0,503.5997779726035,5.0,11.701915601440684,2,2
5.0,698.1903819738143,5.0,8.537037112420583,2,3
4.0,319.5104541405029,9.0,29.931223348062,0,1
4.0,408.6497482924239,1.0,21.89508216275281,0,2
8.0,686.3264424953652,2.0,50.0535559965232,2,3
7.0,436.343808237736,3.0,13.554806830521478,0,2
5.0,386.3286536180491,9.0,19.081891825875868,2,2
